Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-13 00:00:00,1077.15,1089.65,1073.15,1083.95,,,Between Slow & Fast EMA,49,982.58,982.42,1078.61,1065.78
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-14 00:00:00,1080.0,1097.1,1075.05,1083.6,,,Between Slow & Fast EMA,50,982.58,982.42,1079.51,1067.48
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-15 00:00:00,1072.0,1086.25,1070.0,1080.35,,,Between Slow & Fast EMA,51,982.58,982.42,1079.67,1068.7
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-18 00:00:00,1075.05,1084.8,1060.05,1081.2,,,At/Below Slow EMA,52,982.58,982.42,1079.95,1069.89
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-19 00:00:00,1078.45,1088.75,1075.25,1083.95,,,Between Slow & Fast EMA,53,982.58,982.42,1080.67,1071.23
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-20 00:00:00,1080.0,1090.0,1067.5,1084.5,,,At/Below Slow EMA,54,982.58,982.42,1081.37,1072.5
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-22 00:00:00,1081.15,1093.7,1078.7,1090.3,,,Between Slow & Fast EMA,56,982.58,982.42,1083.06,1074.99
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-26 00:00:00,1081.0,1089.15,1076.95,1083.7,,,Between Slow & Fast EMA,57,982.58,982.42,1083.17,1075.82
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-27 00:00:00,1083.7,1092.5,1079.55,1083.75,,,Between Slow & Fast EMA,58,982.58,982.42,1083.28,1076.58
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-28 00:00:00,1085.0,1105.05,1085.0,1093.3,,,Between Slow & Fast EMA,59,982.58,982.42,1085.1,1078.17
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-04-08 00:00:00,1078.35,1091.75,1076.3,1087.15,,,At/Below Slow EMA,65,982.58,982.42,1084.32,1080.89
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-04-09 00:00:00,1091.95,1115.25,1088.3,1107.05,,,Between Slow & Fast EMA,66,982.58,982.42,1088.46,1083.39
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-04-25 00:00:00,1090.0,1125.65,1089.95,1113.75,,,Between Slow & Fast EMA,1,1084.71,1083.48,1089.99,1086.37
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-13 00:00:00,1112.4,1130.65,1106.7,1128.0,,,At/Below Slow EMA,12,1084.71,1083.48,1124.3,1115.98
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-15 00:00:00,1122.1,1127.8,1113.5,1124.35,,,At/Below Slow EMA,14,1084.71,1083.48,1123.75,1117.17
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-23 00:00:00,1115.55,1137.0,1111.4,1134.5,,,At/Below Slow EMA,20,1084.71,1083.48,1125.22,1121.2
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-24 00:00:00,1130.0,1135.0,1124.15,1131.95,,,Between Slow & Fast EMA,21,1084.71,1083.48,1126.44,1122.23
ICICIBANK,1d,EMA10/EMA20,2024-04-24 00:00:00,1096.75,,,2024-05-31 00:00:00,1118.0,1130.6,1111.25,1121.05,,,At/Below Slow EMA,26,1084.71,1083.48,1120.91,1120.62
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-03 00:00:00,1196.85,1215.85,1179.45,1201.6,,,Between Slow & Fast EMA,10,1121.0,1119.61,1188.25,1168.04
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-18 00:00:00,1234.9,1256.45,1231.7,1250.3,,,Between Slow & Fast EMA,20,1121.0,1119.61,1232.84,1212.97
ICICIBANK,1d,EMA10/EMA20,2024-06-19 00:00:00,1144.45,,,2024-07-22 00:00:00,1240.0,1245.3,1232.9,1241.15,,,Between Slow & Fast EMA,22,1121.0,1119.61,1236.7,1218.73
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-09 00:00:00,1202.9,1238.3,1200.45,1235.0,,,At/Below Slow EMA,9,1196.4,1193.53,1224.3,1215.13
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-11 00:00:00,1231.5,1239.3,1226.4,1236.35,,,Between Slow & Fast EMA,11,1196.4,1193.53,1228.43,1219.06
ICICIBANK,1d,EMA10/EMA20,2024-08-27 00:00:00,1226.35,,,2024-09-12 00:00:00,1238.0,1257.0,1226.35,1252.15,,,Between Slow & Fast EMA,12,1196.4,1193.53,1232.74,1222.21
ICICIBANK,1d,EMA10/EMA20,2024-10-28 00:00:00,1292.85,,,2024-11-05 00:00:00,1273.0,1301.3,1263.1,1296.7,,,At/Below Slow EMA,6,1260.66,1258.3,1285.55,1276.28
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-11-29 00:00:00,1283.1,1303.25,1283.1,1300.1,,,Between Slow & Fast EMA,4,1271.2,1270.77,1285.66,1279.65
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-12-11 00:00:00,1324.7,1331.25,1316.0,1327.5,,,Between Slow & Fast EMA,12,1271.2,1270.77,1316.94,1303.79
ICICIBANK,1d,EMA10/EMA20,2024-11-25 00:00:00,1300.95,,,2024-12-13 00:00:00,1325.35,1347.15,1313.5,1344.9,,,Between Slow & Fast EMA,14,1271.2,1270.77,1323.85,1309.9
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-10 00:00:00,1257.2,1265.0,1249.35,1262.6,,,At/Below Slow EMA,4,1248.59,1248.44,1257.18,1253.74
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-14 00:00:00,1252.1,1263.5,1244.45,1260.1,,,At/Below Slow EMA,8,1248.59,1248.44,1255.38,1253.71
ICICIBANK,1d,EMA10/EMA20,2025-02-04 00:00:00,1268.2,,,2025-02-19 00:00:00,1234.85,1264.45,1230.25,1261.65,,,At/Below Slow EMA,11,1248.59,1248.44,1254.17,1253.35
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-02 00:00:00,1322.15,1337.95,1322.15,1331.25,,,Between Slow & Fast EMA,11,1238.47,1236.28,1323.55,1301.4
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-03 00:00:00,1321.95,1333.0,1321.25,1329.55,,,Between Slow & Fast EMA,12,1238.47,1236.28,1324.64,1304.08
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-04-04 00:00:00,1329.55,1338.55,1322.1,1335.3,,,Between Slow & Fast EMA,13,1238.47,1236.28,1326.58,1307.05
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-12 00:00:00,1409.4,1453.0,1404.0,1448.5,,,Between Slow & Fast EMA,35,1238.47,1236.28,1422.46,1402.37
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-15 00:00:00,1425.9,1456.5,1415.5,1450.8,,,Between Slow & Fast EMA,38,1238.47,1236.28,1429.16,1411.24
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-22 00:00:00,1441.1,1445.3,1427.8,1442.1,,,Between Slow & Fast EMA,43,1238.47,1236.28,1438.92,1424.56
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-23 00:00:00,1442.2,1451.8,1434.4,1449.8,,,Between Slow & Fast EMA,44,1238.47,1236.28,1440.9,1426.96
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-05-28 00:00:00,1447.6,1458.0,1442.5,1453.8,,,Between Slow & Fast EMA,47,1238.47,1236.28,1446.46,1433.81
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-02 00:00:00,1442.0,1460.0,1432.8,1450.5,,,At/Below Slow EMA,50,1238.47,1236.28,1448.32,1438.2
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-05 00:00:00,1430.9,1459.0,1427.3,1454.8,,,At/Below Slow EMA,53,1238.47,1236.28,1445.65,1439.14
ICICIBANK,1d,EMA10/EMA20,2025-03-17 00:00:00,1269.0,,,2025-06-06 00:00:00,1448.6,1461.4,1442.1,1459.7,,,Between Slow & Fast EMA,54,1238.47,1236.28,1448.21,1441.1
ICICIBANK,1d,EMA10/EMA20,2025-06-27 00:00:00,1462.2,,,2025-07-04 00:00:00,1427.0,1444.4,1421.1,1442.8,,,At/Below Slow EMA,5,1433.41,1431.89,1434.19,1432.99
ICICIBANK,1d,EMA10/EMA20,2025-06-27 00:00:00,1462.2,,,2025-07-08 00:00:00,1432.0,1445.0,1430.0,1442.0,,,At/Below Slow EMA,7,1433.41,1431.89,1435.83,1434.08
ICICIBANK,1d,EMA10/EMA20,2025-07-21 00:00:00,1465.8,,,2025-07-31 00:00:00,1469.9,1494.5,1464.0,1481.4,,,Between Slow & Fast EMA,8,1434.07,1432.6,1473.15,1460.29
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-11-26 00:00:00,1360.0,1377.0,1359.9,1375.0,,,At/Below Slow EMA,5,1369.48,1368.41,1369.72,1369.13
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-03 00:00:00,1367.0,1394.2,1367.0,1391.5,,,At/Below Slow EMA,10,1369.48,1368.41,1380.38,1376.09
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-05 00:00:00,1381.0,1395.3,1381.0,1392.5,,,Between Slow & Fast EMA,12,1369.48,1368.41,1383.52,1378.57
ICICIBANK,1d,EMA10/EMA20,2025-11-19 00:00:00,1383.1,,,2025-12-08 00:00:00,1387.0,1394.9,1383.3,1389.6,,,Between Slow & Fast EMA,13,1369.48,1368.41,1384.63,1379.62
ICICIBANK,1d,EMA10/EMA20,2026-01-06 00:00:00,1411.2,,,2026-01-12 00:00:00,1399.9,1424.3,1391.7,1413.1,,,Between Slow & Fast EMA,4,1365.07,1363.75,1394.39,1382.01
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-16 00:00:00,1404.0,1414.0,1400.5,1411.6,,,Between Slow & Fast EMA,7,1378.22,1376.59,1403.81,1394.03
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-17 00:00:00,1406.2,1413.6,1393.6,1407.5,,,At/Below Slow EMA,8,1378.22,1376.59,1404.48,1395.32
ICICIBANK,1d,EMA10/EMA20,2026-02-05 00:00:00,1396.5,,,2026-02-25 00:00:00,1391.8,1407.4,1388.2,1400.5,,,At/Below Slow EMA,14,1378.22,1376.59,1398.19,1395.49
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-01-04 00:00:00,986.4,989.15,981.9,987.15,982.84,982.51,At/Below Slow EMA,1,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-01-05 00:00:00,988.0,998.3,983.8,993.7,983.83,982.95,Between Slow & Fast EMA,2,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-01-10 00:00:00,974.3,994.95,974.3,993.05,984.19,983.19,At/Below Slow EMA,5,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-01-19 00:00:00,991.3,1010.9,987.55,999.2,990.29,986.57,Between Slow & Fast EMA,12,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-01-25 00:00:00,998.4,1015.1,988.15,1009.95,996.98,990.27,At/Below Slow EMA,16,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-02-09 00:00:00,988.85,1013.75,985.5,1010.7,1009.16,999.31,At/Below Slow EMA,26,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-02-13 00:00:00,1006.0,1027.05,1000.3,1019.8,1009.05,999.99,Between Slow & Fast EMA,28,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-02-14 00:00:00,1009.55,1035.7,1007.55,1022.7,1010.29,1000.89,Between Slow & Fast EMA,29,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-03-18 00:00:00,1075.05,1084.8,1060.05,1081.2,1068.8,1043.34,Between Slow & Fast EMA,52,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-03-20 00:00:00,1080.0,1090.0,1067.5,1084.5,1071.48,1046.49,Between Slow & Fast EMA,54,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-04-05 00:00:00,1070.0,1086.0,1067.45,1083.4,1079.64,1059.22,Between Slow & Fast EMA,64,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-04-08 00:00:00,1078.35,1091.75,1076.3,1087.15,1080.33,1060.31,Between Slow & Fast EMA,65,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-04-22 00:00:00,1078.8,1088.7,1070.35,1086.65,1081.02,1066.58,Between Slow & Fast EMA,73,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-05-13 00:00:00,1112.4,1130.65,1106.7,1128.0,1115.12,1092.37,Between Slow & Fast EMA,87,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-05-15 00:00:00,1122.1,1127.8,1113.5,1124.35,1116.41,1094.69,Between Slow & Fast EMA,89,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-05-23 00:00:00,1115.55,1137.0,1111.4,1134.5,1120.64,1101.44,Between Slow & Fast EMA,95,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-05-31 00:00:00,1118.0,1130.6,1111.25,1121.05,1120.34,1105.5,Between Slow & Fast EMA,101,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-06-07 00:00:00,1110.4,1128.3,1103.6,1121.7,1117.89,1107.07,At/Below Slow EMA,106,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-06-10 00:00:00,1116.0,1133.2,1115.1,1123.8,1118.42,1107.73,Between Slow & Fast EMA,107,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-06-18 00:00:00,1113.95,1135.05,1101.2,1122.85,1117.0,1108.99,At/Below Slow EMA,112,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-08-22 00:00:00,1182.0,1192.6,1176.6,1191.1,1186.38,1181.95,At/Below Slow EMA,157,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-09-09 00:00:00,1202.9,1238.3,1200.45,1235.0,1214.48,1199.02,Between Slow & Fast EMA,169,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-10-15 00:00:00,1238.95,1258.3,1235.4,1255.5,1255.43,1241.34,At/Below Slow EMA,194,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-10-18 00:00:00,1227.95,1268.9,1225.25,1264.5,1253.33,1241.94,At/Below Slow EMA,197,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-10-25 00:00:00,1247.25,1268.9,1234.2,1255.45,1254.67,1244.68,At/Below Slow EMA,202,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-11-05 00:00:00,1273.0,1301.3,1263.1,1296.7,1275.59,1257.85,Between Slow & Fast EMA,209,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-11-22 00:00:00,1258.0,1281.4,1256.0,1278.05,1267.65,1260.23,At/Below Slow EMA,220,,,,
ICICIBANK,1d,EMA21/EMA50,2024-01-03 00:00:00,984.05,982.41,982.32,2024-12-27 00:00:00,1298.55,1315.95,1298.55,1307.55,1306.57,1292.54,Between Slow & Fast EMA,244,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-06-02 00:00:00,1442.0,1460.0,1432.8,1450.5,1436.87,1395.31,Between Slow & Fast EMA,47,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-06-05 00:00:00,1430.9,1459.0,1427.3,1454.8,1438.1,1400.53,Between Slow & Fast EMA,50,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-06-26 00:00:00,1424.8,1447.5,1421.7,1439.1,1428.68,1412.07,Between Slow & Fast EMA,65,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-07-04 00:00:00,1427.0,1444.4,1421.1,1442.8,1432.85,1417.8,Between Slow & Fast EMA,71,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-07-08 00:00:00,1432.0,1445.0,1430.0,1442.0,1433.92,1419.42,Between Slow & Fast EMA,73,,,,
ICICIBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,1321.7,1256.04,1252.98,2025-08-21 00:00:00,1440.1,1447.8,1436.4,1446.0,1442.88,1438.8,At/Below Slow EMA,104,,,,
ICICIBANK,1d,EMA21/EMA50,2026-02-05 00:00:00,1396.5,1376.55,1376.43,2026-02-17 00:00:00,1406.2,1413.6,1393.6,1407.5,1394.69,1385.67,Between Slow & Fast EMA,8,,,,
ICICIBANK,1d,EMA21/EMA50,2026-02-05 00:00:00,1396.5,1376.55,1376.43,2026-02-25 00:00:00,1391.8,1407.4,1388.2,1400.5,1395.14,1387.85,Between Slow & Fast EMA,14,,,,
ICICIBANK,1h,EMA10/EMA20,2026-01-02 11:15:00,1350.0,,,2026-01-06 09:15:00,1372.0,1410.5,1367.8,1409.7,,,Between Slow & Fast EMA,12,1343.15,1343.09,1373.53,1363.68
ICICIBANK,1h,EMA10/EMA20,2026-01-12 15:15:00,1420.0,,,2026-01-13 09:15:00,1420.0,1424.9,1411.1,1422.7,,,At/Below Slow EMA,1,1413.35,1412.86,1415.05,1413.8
ICICIBANK,1h,EMA10/EMA20,2026-01-12 15:15:00,1420.0,,,2026-01-14 11:15:00,1416.5,1431.8,1416.1,1429.2,,,At/Below Slow EMA,10,1413.35,1412.86,1426.64,1423.46
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,1367.1,,,2026-01-29 10:15:00,1363.8,1367.7,1362.2,1365.4,,,Between Slow & Fast EMA,9,1353.93,1352.96,1364.7,1361.45
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,1367.1,,,2026-01-29 11:15:00,1365.3,1369.0,1364.7,1367.5,,,Between Slow & Fast EMA,10,1353.93,1352.96,1365.21,1362.02
ICICIBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,1367.1,,,2026-01-30 09:15:00,1368.2,1381.9,1368.2,1377.1,,,At/Below Slow EMA,15,1353.93,1352.96,1374.36,1368.89
ICICIBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,1390.1,,,2026-02-06 09:15:00,1396.7,1406.8,1396.7,1403.6,,,Between Slow & Fast EMA,21,1356.0,1354.98,1401.26,1396.45
ICICIBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,1390.1,,,2026-02-06 12:15:00,1395.7,1403.0,1395.0,1401.9,,,At/Below Slow EMA,24,1356.0,1354.98,1400.2,1397.06
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-10 12:15:00,1398.5,1406.9,1396.0,1404.9,,,At/Below Slow EMA,2,1397.77,1397.69,1399.16,1398.44
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-11 11:15:00,1402.5,1407.0,1401.7,1403.8,,,Between Slow & Fast EMA,8,1397.77,1397.69,1402.6,1401.01
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-11 12:15:00,1403.7,1407.7,1401.4,1404.7,,,Between Slow & Fast EMA,9,1397.77,1397.69,1402.98,1401.36
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-11 13:15:00,1404.6,1408.0,1403.4,1407.0,,,Between Slow & Fast EMA,10,1397.77,1397.69,1403.71,1401.9
ICICIBANK,1h,EMA10/EMA20,2026-02-10 10:15:00,1399.9,,,2026-02-12 09:15:00,1406.1,1428.0,1406.1,1423.5,,,Between Slow & Fast EMA,13,1397.77,1397.69,1408.48,1404.96
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 10:15:00,1401.5,1407.0,1399.0,1405.5,,,Between Slow & Fast EMA,4,1396.63,1396.29,1399.65,1398.13
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 11:15:00,1405.4,1409.0,1400.0,1406.1,,,Between Slow & Fast EMA,5,1396.63,1396.29,1400.83,1398.89
ICICIBANK,1h,EMA10/EMA20,2026-02-25 13:15:00,1401.9,,,2026-02-26 13:15:00,1399.2,1404.5,1398.0,1403.5,,,At/Below Slow EMA,7,1396.63,1396.29,1401.06,1399.34
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,1280.3,,,2026-03-18 10:15:00,1272.6,1290.6,1272.0,1289.3,,,At/Below Slow EMA,6,1270.08,1269.03,1280.82,1276.55
ICICIBANK,1h,EMA10/EMA20,2026-03-17 11:15:00,1280.3,,,2026-03-18 15:15:00,1289.1,1293.9,1286.0,1292.0,,,Between Slow & Fast EMA,11,1270.08,1269.03,1287.61,1282.46
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-07 11:15:00,1222.1,1229.0,1221.5,1224.9,,,Between Slow & Fast EMA,4,1218.72,1217.45,1221.89,1219.81
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-07 12:15:00,1224.2,1229.8,1222.5,1225.3,,,Between Slow & Fast EMA,5,1218.72,1217.45,1222.51,1220.33
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-09 10:15:00,1293.8,1298.8,1290.6,1294.8,,,Between Slow & Fast EMA,17,1218.72,1217.45,1291.18,1272.39
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-10 09:15:00,1289.0,1321.1,1288.5,1320.8,,,Between Slow & Fast EMA,23,1218.72,1217.45,1293.12,1281.43
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-13 10:15:00,1309.8,1319.4,1308.8,1317.3,,,Between Slow & Fast EMA,31,1218.72,1217.45,1312.89,1301.7
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-13 11:15:00,1317.2,1330.0,1315.4,1329.9,,,Between Slow & Fast EMA,32,1218.72,1217.45,1315.98,1304.38
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-15 11:15:00,1338.3,1346.5,1338.0,1346.3,,,Between Slow & Fast EMA,39,1218.72,1217.45,1338.26,1325.1
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-17 14:15:00,1341.6,1346.5,1339.2,1346.1,,,At/Below Slow EMA,56,1218.72,1217.45,1342.94,1340.72
ICICIBANK,1h,EMA10/EMA20,2026-04-06 14:15:00,1233.6,,,2026-04-20 13:15:00,1358.1,1359.3,1353.0,1358.5,,,Between Slow & Fast EMA,62,1218.72,1217.45,1354.29,1349.09
ICICIBANK,1h,EMA10/EMA20,2026-05-07 09:15:00,1288.1,,,2026-05-07 15:15:00,1274.0,1279.8,1273.7,1279.0,,,At/Below Slow EMA,6,1269.1,1267.34,1277.49,1273.84
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,1352.2,1344.57,1344.16,2026-01-12 12:15:00,1407.2,1424.3,1406.0,1420.1,1411.6,1398.35,Between Slow & Fast EMA,41,,,,
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,1352.2,1344.57,1344.16,2026-01-12 15:15:00,1410.7,1420.0,1410.4,1420.0,1412.66,1400.32,Between Slow & Fast EMA,44,,,,
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,1352.2,1344.57,1344.16,2026-01-13 09:15:00,1420.0,1424.9,1411.1,1422.7,1413.57,1401.2,Between Slow & Fast EMA,45,,,,
ICICIBANK,1h,EMA21/EMA50,2026-01-02 13:15:00,1352.2,1344.57,1344.16,2026-01-14 11:15:00,1416.5,1431.8,1416.1,1429.2,1423.11,1410.14,Between Slow & Fast EMA,54,,,,
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,1397.5,1365.17,1363.37,2026-02-06 12:15:00,1395.7,1403.0,1395.0,1401.9,1396.57,1385.18,Between Slow & Fast EMA,21,,,,
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,1397.5,1365.17,1363.37,2026-02-10 10:15:00,1398.7,1400.7,1396.0,1399.9,1397.54,1390.23,Between Slow & Fast EMA,33,,,,
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,1397.5,1365.17,1363.37,2026-02-10 12:15:00,1398.5,1406.9,1396.0,1404.9,1398.28,1391.11,Between Slow & Fast EMA,35,,,,
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,1397.5,1365.17,1363.37,2026-02-13 12:15:00,1411.7,1419.8,1410.7,1418.0,1416.05,1405.77,Between Slow & Fast EMA,56,,,,
ICICIBANK,1h,EMA21/EMA50,2026-02-03 12:15:00,1397.5,1365.17,1363.37,2026-02-16 15:15:00,1410.2,1414.0,1409.4,1413.0,1412.64,1407.37,Between Slow & Fast EMA,66,,,,
